COD_CLIENTE;CANAL_VENDA;COD_CUPOM;DATA_VENDA;IMPOSTO_VENDA;QUANTIDADE_VENDA;VALOR_VENDA;AVALIACAO_ATENDIMENTO;ANO_MES;NPS_TIPO
39308251;3000;04 00800002055391;06/04/2025;36,76;1;148,95;6;2025-04;Detrator
40576971;4300;04 01380001040501;09/03/2025;10,78;1;33,91;3;2025-03;Detrator
39944087;1000;04 0236000038925102;26/02/2025;6,66;1;71,99;3;2025-02;Detrator
40444251;4300;04 00960006113351;20/02/2025;90,5;1;277,79;5;2025-02;Detrator
39713943;1000;04 0277000015242101;20/02/2025;0,22;1;2,43;7;2025-02;Neutro
40026909;1000;04 0011000111026A;28/03/2025;0,92;1;10;5;2025-03;Detrator
39802663;1000;04 0277000017416101;13/04/2025;2,97;1;10,99;7;2025-04;Neutro
40538481;4300;04 01410001495431;25/03/2025;34,15;1;275,89;10;2025-03;Promotor
39667701;1000;04 0206000027737101;05/01/2025;0,82;1;3,29;5;2025-01;Detrator
40224736;1000;04 0028000550243106;16/03/2025;2,19;10;23,73;6;2025-03;Detrator
39962915;2000;04 00140061480541;15/03/2025;7,82;2;55,33;5;2025-03;Detrator
38927338;4600;04 02050001580011;04/04/2025;5,57;1;19,99;6;2025-04;Detrator
39262943;3000;04 02630000497251;25/02/2025;0,26;1;2,73;9;2025-02;Promotor
39962915;1000;04 0089000028169103;18/01/2025;2,37;2;9,59;2;2025-01;Detrator
38838082;4600;04 02170002347881;06/02/2025;2,55;1;9,99;5;2025-02;Detrator
39425415;3000;04 02130001059801;16/01/2025;1,33;1;14,39;9;2025-01;Promotor
40453476;4100;04 00590001941311;15/04/2025;5,33;1;20,82;2;2025-04;Detrator
39765225;3000;04 00560002950711;03/02/2025;7,27;25;78,5;4;2025-02;Detrator
39209605;3000;04 01080005826691;09/02/2025;7;1;38,9;9;2025-02;Promotor
40310641;4300;04 00540002908661;04/01/2025;4,57;1;15,88;2;2025-01;Detrator
38789151;3000;04 00490001087691;16/01/2025;1,94;1;7,59;3;2025-01;Detrator
40166100;1000;04 0273000004424102;07/01/2025;5,06;1;21,99;2;2025-01;Detrator
39703224;3000;04 02260000871051;31/03/2025;6,36;1;68,9;3;2025-03;Detrator
40138330;4300;04 01470000289231;01/04/2025;25,07;1;74,79;1;2025-04;Detrator
39490451;3000;04 01040002821401;16/04/2025;14,31;1;154,7;8;2025-04;Neutro
40320111;3000;04 01390001257091;04/04/2025;4,88;2;17,82;2;2025-04;Detrator
39866834;1000;04 0170000038443101;13/01/2025;3,05;1;32,99;1;2025-01;Detrator
39265441;1000;04 0114000021613106;20/02/2025;0,34;1;3,69;1;2025-02;Detrator
39997968;1000;04 0251000003518103;19/01/2025;15,63;1;168,99;4;2025-01;Detrator
40450755;1000;04 0062000159193102;22/02/2025;7,68;1;82,99;3;2025-02;Detrator
40154450;1000;04 0011000174758106;11/01/2025;1,03;4;11,17;5;2025-01;Detrator
40579249;4300;04 02550000386001;10/03/2025;14,91;1;78,04;9;2025-03;Promotor
40444855;1000;04 0092000378633102;25/02/2025;1,53;1;5,99;1;2025-02;Detrator
39239446;1000;04 0023000217258202;26/04/2025;1,97;1;21,32;4;2025-04;Detrator
39358423;4100;04 01060001484241;14/04/2025;5,72;20;61,82;1;2025-04;Detrator
38448397;4300;04 02460001332031;11/04/2025;55,7;2;133,72;2;2025-04;Detrator
49012316;4600;04 02780000359711;17/03/2025;8,32;1;89,99;6;2025-03;Detrator
39516966;1000;04 0138000175003101;14/01/2025;16,12;1;63;2;2025-01;Detrator
39295251;1000;04 0122000132588101;07/03/2025;1,22;4;13,16;2;2025-03;Detrator
40367817;4300;04 01370001714581;24/01/2025;28,32;1;79,89;5;2025-01;Detrator
40451773;1000;04 0250000101441102;15/04/2025;27,92;1;97,99;7;2025-04;Neutro
39754542;1000;04 0123000182691101;15/03/2025;5,83;1;62,99;8;2025-03;Neutro
39541440;1000;04 0188000065224103;26/03/2025;8,46;1;46,99;5;2025-03;Detrator
39650858;3000;04 01860001627831;05/02/2025;4,75;1;18,56;10;2025-02;Promotor
40351580;1000;04 0146000134493102;08/04/2025;9,59;1;34,99;1;2025-04;Detrator
39249044;1000;04 0258000078713101;22/03/2025;5,73;1;61,99;9;2025-03;Promotor
39149880;3000;04 02260000916481;27/04/2025;12,32;1;133,11;1;2025-04;Detrator
39525635;1000;04 0183000021232102;28/04/2025;1,85;1;19,99;9;2025-04;Promotor
39351740;1000;04 0005000206048103;21/03/2025;4,86;1;18,99;3;2025-03;Detrator
40275377;3000;04 01380001091621;23/04/2025;-9,21;-1;-35,99;4;2025-04;Detrator
32575499;1000;04 0183000057265104;09/03/2025;2,31;1;24,99;8;2025-03;Neutro
40603532;1000;04 0229000031016103;29/04/2025;24,43;1;98,99;2;2025-04;Detrator
40330408;4300;04 00790002693431;04/04/2025;2,87;3;31,04;5;2025-04;Detrator
39542997;3000;04 02450000508701;01/03/2025;1,22;5;13,2;3;2025-03;Detrator
40329238;1000;04 0067000384090101;10/01/2025;5,11;1;19,99;2;2025-01;Detrator
39657012;1000;04 0186000119973101;30/03/2025;3,32;1;12,99;6;2025-03;Detrator
39505592;1000;04 0068000440381104;11/01/2025;5,12;1;19,99;10;2025-01;Promotor
40191291;4300;04 02040001299821;06/01/2025;11,22;1;22,71;8;2025-01;Neutro
40400466;1000;04 0040000072154102;25/04/2025;4,86;1;18,99;3;2025-04;Detrator
39900727;1000;04 0148000055144103;13/03/2025;2,87;1;30,99;3;2025-03;Detrator
39239090;3000;04 02440000303091;17/04/2025;6,52;1;70,44;7;2025-04;Neutro
40538481;4300;04 01410001524711;20/04/2025;26,09;1;160,8;7;2025-04;Neutro
44004867;1000;04 0198000046561102;10/02/2025;6,89;1;25,99;8;2025-02;Neutro
39449867;1000;04 0067000383179101;04/01/2025;18,16;1;70,99;8;2025-01;Neutro
39918673;3000;04 00810001838791;11/01/2025;38,58;1;156,38;8;2025-01;Neutro
39763852;1000;04 0272000019811102;11/02/2025;5,64;1;18,99;2;2025-02;Detrator
40179183;1000;04 0239000035913103;28/01/2025;13,86;1;149,9;6;2025-01;Detrator
39949452;3000;04 00960005914251;02/01/2025;25,89;1;92,89;10;2025-01;Promotor
39409046;1000;04 0108000171885107;28/01/2025;2,29;1;8,99;2;2025-01;Detrator
40451773;7300;04 70020002391401;10/03/2025;0,96;1;10,37;10;2025-03;Promotor
39190178;4300;04 00610004487951;20/03/2025;12,79;1;49,98;6;2025-03;Detrator
39646974;3000;04 02230000170411;06/03/2025;15,23;1;164,61;2;2025-03;Detrator
39762608;1000;04 0109000133392103;28/04/2025;0,3;1;3,29;8;2025-04;Neutro
40537967;4300;04 01880001141621;15/04/2025;11,81;1;29,81;3;2025-04;Detrator
40067633;1000;04 0062000154869101;25/02/2025;1,2;5;13,2;10;2025-02;Promotor
39426184;1000;04 0180000016306103;05/02/2025;0;2;55,98;9;2025-02;Promotor
39967762;1000;04 0252000059911102;28/04/2025;38,32;1;142,2;4;2025-04;Detrator
40405604;1000;04 0207000036925101;12/04/2025;1,74;1;18,75;6;2025-04;Detrator
40242277;1000;04 0210000050320105;13/03/2025;0,23;1;2,56;6;2025-03;Detrator
40052188;4300;04 01060001452401;17/03/2025;8,92;1;24,16;5;2025-03;Detrator
39627960;1000;04 0153000044754103;19/04/2025;32,88;1;119,99;1;2025-04;Detrator
39943861;3000;04 02350001771391;21/01/2025;13,57;1;146,69;4;2025-01;Detrator
40344669;3000;04 02720000123891;07/04/2025;12,16;1;59,31;7;2025-04;Neutro
40622965;2000;04 00140061827681;27/03/2025;5,15;1;39,99;10;2025-03;Promotor
36634274;1000;04 0158000044101103;28/04/2025;8,07;1;28,99;8;2025-04;Neutro
40107527;1000;04 0218000025970101;11/02/2025;3,71;1;14,99;2;2025-02;Detrator
61011385;4300;04 02020000861441;22/02/2025;39,77;2;129,33;4;2025-02;Detrator
39187529;1000;04 0120000106231104;28/02/2025;0,72;1;7,79;6;2025-02;Detrator
40578577;4100;04 02290000935901;07/04/2025;2,05;1;10,48;6;2025-04;Detrator
39725000;4401;04 02180000419951;01/04/2025;32,46;2;350,98;7;2025-04;Neutro
39447696;1000;04 0173000083928102;15/02/2025;17,85;1;192,99;4;2025-02;Detrator
39960759;1000;04 0155000033103102;08/02/2025;4,6;1;18;3;2025-02;Detrator
40231329;4300;04 01530000882451;19/01/2025;22,16;1;133,69;9;2025-01;Promotor
39610147;1000;04 0016000473741102;05/01/2025;8,69;2;33,98;5;2025-01;Detrator
39610147;1000;04 0016000483921102;15/02/2025;4,31;1;16,83;6;2025-02;Detrator
39498404;1000;04 0032000406328102;18/03/2025;12,66;1;49,5;6;2025-03;Detrator
40400890;1000;04 0058000221228104;05/02/2025;5,65;1;20,99;9;2025-02;Promotor
39685555;3000;04 00080002056971;15/04/2025;16,22;1;175,4;6;2025-04;Detrator
39441475;1000;04 0217000063402104;18/02/2025;0,79;1;3,06;6;2025-02;Detrator
40296562;3000;04 01920000347711;10/01/2025;2,03;2;21,98;4;2025-01;Detrator
39588469;1000;04 0247000051420101;14/03/2025;30,41;3;118,8;3;2025-03;Detrator
39866358;1000;04 0011000469608104;10/04/2025;5,63;1;21,99;8;2025-04;Neutro
39516966;1000;04 0068000265772103;11/02/2025;0,97;4;10,53;2;2025-02;Detrator
38838082;4600;04 02170002347881;06/02/2025;2,55;1;9,99;1;2025-02;Detrator
40026338;4600;04 00990000010461;06/02/2025;4,81;4;51,96;10;2025-02;Promotor
39347635;3000;04 01540003557171;25/01/2025;0,33;1;3,59;3;2025-01;Detrator
40328342;3000;04 00620002621101;10/01/2025;16,47;1;177,99;8;2025-01;Neutro
40618345;3000;04 01080005966491;22/03/2025;50,8;1;185,39;3;2025-03;Detrator
39659262;1000;04 0081000034101101;15/01/2025;7,9;1;31,99;5;2025-01;Detrator
39292826;3000;04 02020000805881;24/01/2025;13,22;1;142,95;8;2025-01;Neutro
39458677;1000;04 0002000163542102;23/04/2025;6,38;1;68,99;4;2025-04;Detrator
37804874;3000;04 02250000423921;14/04/2025;16,22;1;175,4;1;2025-04;Detrator
40572494;1000;04 0167000073344103;17/04/2025;9,86;5;39,96;3;2025-04;Detrator
40431569;1000;04 0237000051779101;23/03/2025;17,91;1;69,99;1;2025-03;Detrator
39458933;1000;04 0071000471714104;12/03/2025;0,25;1;2,72;9;2025-03;Promotor
39507912;3000;04 00880003921891;06/02/2025;20,86;1;74,89;2;2025-02;Detrator
39354283;3000;04 01610000365551;06/01/2025;11,94;3;70,22;10;2025-01;Promotor
39819563;1000;04 0061000116635106;11/03/2025;3,08;1;33,3;5;2025-03;Detrator
40344669;1000;04 0272000008361101;30/01/2025;4,82;1;23,48;3;2025-01;Detrator
40416855;1000;04 0142000123934102;04/04/2025;15,24;1;164,7;10;2025-04;Promotor
39688550;1000;04 0147000027417105;18/03/2025;1,86;3;20,01;3;2025-03;Detrator
39377197;1000;04 0244000025243103;10/03/2025;0,72;3;7,8;7;2025-03;Neutro
39902632;1000;04 0007000380062102;12/04/2025;2,31;1;24,99;6;2025-04;Detrator
39790303;1000;04 0203000013206101;11/01/2025;3,94;4;15,96;2;2025-01;Detrator
40369853;1000;04 0042000155176103;24/01/2025;46,06;1;179,99;7;2025-01;Neutro
39341731;1000;04 0270000011682101;03/01/2025;8,7;1;33,99;3;2025-01;Detrator
40599658;3000;04 01370001788291;13/03/2025;20,92;1;84,78;5;2025-03;Detrator
38598802;3000;04 01080005899081;02/03/2025;7,84;11;30,58;9;2025-03;Promotor
40322711;4600;04 00310002595091;03/04/2025;8,28;1;45,99;7;2025-04;Neutro
40576971;4300;04 01380001040501;09/03/2025;8,17;1;15,87;7;2025-03;Neutro
39946652;1000;04 0138000184781101;16/03/2025;0,29;1;3,19;1;2025-03;Detrator
40431569;1000;04 0237000049586101;15/02/2025;2,34;1;12,99;6;2025-02;Detrator
39790303;1000;04 0203000010737102;31/03/2025;3,95;4;15,96;4;2025-03;Detrator
39208346;4300;04 02460001332481;11/04/2025;14,28;1;73,12;5;2025-04;Detrator
39604017;4600;04 01120001622391;17/02/2025;0,29;1;3,18;8;2025-02;Neutro
39121854;1000;04 0200000044596103;19/03/2025;0,83;1;9;1;2025-03;Detrator
39303084;1000;04 0171000023450101;06/01/2025;12,33;1;72,5;10;2025-01;Promotor
40297846;4100;04 01120001693491;22/04/2025;20,76;1;154,79;7;2025-04;Neutro
38448397;4300;04 02460001149491;03/02/2025;14,77;1;38,39;9;2025-02;Promotor
40431569;1000;04 0237000049838101;20/02/2025;2,05;1;7,99;6;2025-02;Detrator
39121032;1000;04 0061000188998107;06/03/2025;6,28;4;67,96;6;2025-03;Detrator
40558330;1000;04 0114000209124103;03/04/2025;1,5;1;16,12;10;2025-04;Promotor
39435400;3000;04 00330002491941;25/01/2025;1,19;1;4,49;10;2025-01;Promotor
40267056;4600;04 00300001663591;28/04/2025;8,05;1;86,99;10;2025-04;Promotor
40138330;4300;04 01470000289231;01/04/2025;20,2;1;139,49;6;2025-04;Detrator
39343770;1000;04 0210000049795105;05/03/2025;5;2;53,98;3;2025-03;Detrator
39191468;1000;04 0004000447739103;13/02/2025;31,05;1;335,68;9;2025-02;Promotor
40306079;1000;04 0114000198273103;03/01/2025;12,18;1;39,99;10;2025-01;Promotor
40406362;1000;04 0192000043725103;19/04/2025;1,85;1;19,99;3;2025-04;Detrator
40428363;4500;04 00790002634981;28/02/2025;12,02;1;129,99;9;2025-02;Promotor
39253491;3000;04 01450000057451;08/03/2025;0;1;77,38;4;2025-03;Detrator
40178884;1000;04 0038000170430102;29/03/2025;1,95;1;20,99;1;2025-03;Detrator
40423735;1000;04 0281000000743104;04/03/2025;0,98;1;3,99;8;2025-03;Neutro
39498404;3000;04 01050001958021;13/01/2025;31,39;2;174,4;3;2025-01;Detrator
39224669;3000;04 00960006118641;21/02/2025;6,27;1;22,49;10;2025-02;Promotor
40345607;3000;04 01360000980851;16/01/2025;11,11;1;45;6;2025-01;Detrator
40451526;1000;04 0293000011829101;22/02/2025;3,68;2;14,38;10;2025-02;Promotor
40304108;4100;04 01840001205231;14/01/2025;16,41;1;31,89;3;2025-01;Detrator
39713943;1000;04 0189000002605A;22/02/2025;4,65;1;50,31;2;2025-02;Detrator
39559270;1000;04 0230000026520104;14/01/2025;8,77;1;29,99;2;2025-01;Detrator
39984766;3000;04 02110000566461;12/04/2025;8,5;1;91,89;3;2025-04;Detrator
32059745;1000;04 0132000030094101;25/03/2025;11,55;1;46,8;6;2025-03;Detrator
39863787;1000;04 0080000030159107;30/03/2025;6,91;1;27,99;5;2025-03;Detrator
39990742;1000;04 0174000075705103;04/04/2025;1,98;1;21,49;8;2025-04;Neutro
39458677;1000;04 0036000153131104;22/03/2025;0,18;1;1,99;2;2025-03;Detrator
40516664;3000;04 02040001426011;04/03/2025;10,98;1;118,7;2;2025-03;Detrator
39729665;4500;04 01130001931621;04/03/2025;0,36;1;3,99;4;2025-03;Detrator
38946273;3000;04 00650003826661;12/02/2025;17,39;1;188;4;2025-02;Detrator
40423735;1000;04 0281000000743104;04/03/2025;2,1;1;8,49;6;2025-03;Detrator
39941376;1000;04 0096000088626102;29/04/2025;5,45;1;19,55;1;2025-04;Detrator
39919351;3000;04 02100001881151;07/04/2025;5,99;1;64,79;3;2025-04;Detrator
39223277;1000;04 0122000014451A;22/03/2025;7,21;1;77,9;1;2025-03;Detrator
40043749;1000;04 0069000396737103;13/01/2025;0,59;2;6,38;9;2025-01;Promotor
39962915;2000;04 00140061480541;15/03/2025;2,86;1;14,16;8;2025-03;Neutro
36265320;3000;04 00620002787221;07/04/2025;41,14;1;150,14;8;2025-04;Neutro
39842405;1000;04 008200003340116;29/01/2025;5,48;1;62,32;5;2025-01;Detrator
40362187;4300;04 00880004047431;25/03/2025;42,94;1;95,1;2;2025-03;Detrator
40414323;4300;04 01810000802791;09/02/2025;10,68;1;24,79;10;2025-02;Promotor
40406362;1000;04 0192000042013103;24/03/2025;34,55;1;139,99;3;2025-03;Detrator
39507912;3000;04 00880003874381;18/01/2025;21,98;1;78,9;1;2025-01;Detrator
39846187;1000;04 0122000132946101;10/03/2025;38,13;1;149;8;2025-03;Neutro
38740693;3000;04 02240000651231;24/04/2025;12,44;1;50,39;3;2025-04;Detrator
37334011;1000;04 0224000023830103;09/02/2025;4,25;1;45,92;5;2025-02;Detrator
38619100;1000;04 0130000055758101;10/02/2025;5,94;1;32,99;1;2025-02;Detrator
39640797;3000;04 01400000940281;05/02/2025;0,78;1;8,46;2;2025-02;Detrator
39478311;4300;04 02020000861891;22/02/2025;24,09;1;179,49;10;2025-02;Promotor
39407489;3000;04 00150003336651;13/01/2025;3,87;1;41,89;10;2025-01;Promotor
37481760;4100;04 00380003235861;04/01/2025;14,65;1;158,44;3;2025-01;Detrator
39621324;1000;04 0210000073521106;27/03/2025;3,49;1;37,8;2;2025-03;Detrator
39191468;3000;04 00040001493291;14/04/2025;30,74;1;332,39;7;2025-04;Neutro
39784914;4300;04 01930000774341;28/02/2025;33,98;1;297,7;6;2025-02;Detrator
39464707;1000;04 0213000046000103;26/02/2025;9,25;1;99,99;5;2025-02;Detrator
61017878;3000;04 01580000933121;26/02/2025;21,96;2;107,1;6;2025-02;Detrator
39764098;1000;04 0272000008956101;12/02/2025;63,66;1;213,99;6;2025-02;Detrator
39156765;3000;04 01810000817111;25/02/2025;3,68;1;39,8;6;2025-02;Detrator
38838082;4600;04 02170002571801;18/04/2025;38,36;2;140,01;8;2025-04;Neutro
40410445;1000;04 0223000013690101;24/02/2025;25,58;1;99,99;5;2025-02;Detrator
40008587;3000;04 00880004082871;09/04/2025;28,57;1;102,59;3;2025-04;Detrator
40351580;1000;04 0146000134493102;08/04/2025;10,96;2;39,98;1;2025-04;Detrator
40296496;1000;04 0212000008035103;05/01/2025;2,7;1;14,99;3;2025-01;Detrator
40211209;1000;04 0097000095689101;19/02/2025;8,62;1;31,99;6;2025-02;Detrator
39732418;1000;04 0186000108412101;04/01/2025;2,33;1;12,99;4;2025-01;Detrator
39235384;4300;04 02290000853231;08/02/2025;15;1;56,2;2;2025-02;Detrator
39443355;4300;04 02610000311241;13/02/2025;2,08;1;22,49;7;2025-02;Neutro
39036539;1000;04 0266000028408101;23/03/2025;3,67;5;14,8;3;2025-03;Detrator
39526311;3000;04 01390001149791;27/01/2025;2,17;1;23,39;7;2025-01;Neutro
40251659;3000;04 02720000108081;12/03/2025;2,23;1;7,99;7;2025-03;Neutro
39890561;1000;04 0104000059759106;26/03/2025;3,9;2;15,78;3;2025-03;Detrator
39156765;1000;04 0181000231924103;12/04/2025;3,49;1;37,8;10;2025-04;Promotor
40362187;1000;04 0096000110138101;21/01/2025;20,34;1;72,99;10;2025-01;Promotor
40439424;1000;04 0196000063069103;16/03/2025;10,82;1;116,99;4;2025-03;Detrator
40394236;3000;04 02500001048471;27/04/2025;14,74;1;159,29;10;2025-04;Promotor
37121707;4600;04 00840002888791;20/02/2025;3,06;1;32,99;8;2025-02;Neutro
40358675;1000;04 0060000449188103;08/03/2025;0;1;5,99;10;2025-03;Promotor
39457098;1000;04 0142000104589103;25/02/2025;8,41;1;34,05;2;2025-02;Detrator
39688550;4300;04 01470000207051;24/01/2025;17,91;1;55,99;2;2025-01;Detrator
39477000;3000;04 00960006261051;28/03/2025;48,96;1;238,84;5;2025-03;Detrator
39757000;1000;04 0016000487217102;01/03/2025;1,95;1;20,99;10;2025-03;Promotor
39409046;1000;04 0172000022983102;20/03/2025;33,98;1;123,99;2;2025-03;Detrator
38958816;1000;04 0122000141165103;28/04/2025;24,79;1;267,99;3;2025-04;Detrator
39762608;1000;04 0109000183891101;14/01/2025;21,06;2;117;3;2025-01;Detrator
40016213;3000;04 00050000959301;11/01/2025;8,87;1;49,3;1;2025-01;Detrator
39552722;1000;04 0267000028694101;06/02/2025;3,43;3;13,98;6;2025-02;Detrator
39518105;3000;04 01460002741611;01/02/2025;4,93;1;17,99;10;2025-02;Promotor
39962893;1000;04 0156000074290103;06/02/2025;4,35;1;16,99;6;2025-02;Detrator
40238574;1000;04 0012000304933202;16/01/2025;17,96;1;70,2;2;2025-01;Detrator
39885006;1000;04 0212000010936103;11/03/2025;8,42;1;90,99;7;2025-03;Neutro
40434894;1000;04 0181000230801103;06/04/2025;2,31;1;24,99;8;2025-04;Neutro
40336888;1000;04 0050000195280103;26/01/2025;8,64;1;34,99;7;2025-01;Neutro
40199840;1000;04 0018000392429201;15/03/2025;5,63;1;21,99;8;2025-03;Neutro
39362588;1000;04 0018000280093102;02/03/2025;15,35;1;59,99;7;2025-03;Neutro
39401228;1000;04 0283000033296102;08/01/2025;1,75;8;18,97;7;2025-01;Neutro
39962915;2000;04 00140061480541;15/03/2025;6,53;1;50,65;9;2025-03;Promotor
40334780;1000;04 0088000099502103;12/01/2025;5,57;1;19,99;7;2025-01;Neutro
40400466;1000;04 0084000140734101;04/02/2025;5,94;1;32,99;2;2025-02;Detrator
61013344;3000;04 01440002060141;24/02/2025;18,04;1;106,11;6;2025-02;Detrator
40383720;4401;04 01130002039391;30/04/2025;24,43;1;63,89;4;2025-04;Detrator
39257765;4300;04 02180000419151;30/03/2025;7,44;1;24,95;7;2025-03;Neutro
39900034;1000;04 0144000133128101;01/03/2025;1,41;1;15,3;2;2025-03;Detrator
39235384;1000;04 0267000005005104;31/01/2025;17,6;1;103,5;8;2025-01;Neutro
40628707;3000;04 02500000985921;24/03/2025;13,92;1;48,99;3;2025-03;Detrator
39962915;3000;04 00890001685261;18/01/2025;26,54;1;107,55;10;2025-01;Promotor
40439424;1000;04 0123000154445103;16/04/2025;6,15;1;29,99;1;2025-04;Detrator
40043115;4300;04 00860000758651;23/04/2025;22,43;1;183,62;9;2025-04;Promotor
39962915;1000;04 0089000035702101;27/01/2025;9,87;1;39,99;3;2025-01;Detrator
39201571;4300;04 02060000499451;24/02/2025;3,12;1;7,65;6;2025-02;Detrator
40224566;1000;04 0289000003562102;05/01/2025;2,68;1;14,13;8;2025-01;Neutro
39657012;1000;04 0186000189017103;04/02/2025;9,9;1;54,99;8;2025-02;Neutro
40071257;1000;04 0122000131114101;16/02/2025;1,28;1;13,77;9;2025-02;Promotor
39398441;3000;04 02050001489581;12/02/2025;37,6;1;134,99;1;2025-02;Detrator
40219183;1000;04 0078000052313103;03/01/2025;21,46;1;231,99;1;2025-01;Detrator
40067633;1000;04 0062000082212107;22/01/2025;1,06;1;11,39;7;2025-01;Neutro
39688550;4300;04 01470000253991;04/03/2025;7,71;1;23,99;3;2025-03;Detrator
39545177;3000;04 00710001255591;21/04/2025;2,4;1;19,99;7;2025-04;Neutro
39858536;3000;04 00010002011171;03/04/2025;7,18;1;28,04;2;2025-04;Detrator
40215486;4300;04 00830002374311;18/04/2025;17,31;1;65,8;6;2025-04;Detrator
40358377;1000;04 0119000030070103;04/03/2025;4,75;1;51,3;3;2025-03;Detrator
40444962;1000;04 0239000040932102;18/04/2025;0;1;10,12;4;2025-04;Detrator
39103862;1000;04 0248000015521103;06/03/2025;13,97;1;150,99;10;2025-03;Promotor
40342857;2000;04 00140059885281;21/01/2025;23,84;1;152,72;6;2025-01;Detrator
39516966;1000;04 0138000184736101;16/03/2025;16,12;1;63;6;2025-03;Detrator
39559270;1000;04 0230000026520104;14/01/2025;8,77;1;29,99;5;2025-01;Detrator
39440385;1000;04 0102000072862106;08/03/2025;8,35;1;29,99;9;2025-03;Promotor
39657012;1000;04 0186000116513101;07/03/2025;4,1;2;15,98;5;2025-03;Detrator
39516966;1000;04 0138000057301102;20/03/2025;1,61;1;6,3;6;2025-03;Detrator
40333934;3000;04 02350001748781;12/01/2025;10,16;1;109,9;8;2025-01;Neutro
39588364;1000;04 0130000058165103;01/04/2025;4,6;1;17,99;6;2025-04;Detrator
40464370;4401;04 00780001839461;23/04/2025;6,78;4;35,96;9;2025-04;Promotor
44004867;1000;04 0198000045122102;07/01/2025;29,94;1;112,99;8;2025-01;Neutro
39350731;1000;04 0246000049037103;30/03/2025;0,33;1;3,49;7;2025-03;Neutro
39190178;4300;04 00610004514541;01/04/2025;12,79;1;49,98;5;2025-04;Detrator
40557797;1000;04 0249000031246104;22/02/2025;35,04;1;111,6;2;2025-02;Detrator
39627960;1000;04 0153000044702103;16/04/2025;0,86;1;9,33;7;2025-04;Neutro
40423735;1000;04 0281000001646102;08/03/2025;7,9;2;31,98;8;2025-03;Neutro
