COD_CLIENTE,DATA_CADASTRO,DATA_NASCIMENTO,CELULAR_VALIDO,E_MAIL_VALIDO,OPT_OUT,Idade,Faixa_Idade
39278179,2025-02-01,1993-07-31,Não,Sim,Não,31,31 a 40
37654518,2025-05-08,1979-02-21,Não,Sim,Não,46,41 a 50
40553703,2025-03-06,1980-04-24,Não,Sim,Não,45,41 a 50
39408260,2024-06-17,2000-01-20,Não,Sim,Não,25,21 a 30
40079982,2024-10-29,1982-12-21,Não,Sim,Não,42,41 a 50
40303777,2025-02-21,1997-09-14,Não,Sim,Não,27,21 a 30
39980615,2024-09-25,1975-02-15,Não,Sim,Não,50,41 a 50
40014631,2024-10-07,1995-01-19,Não,Sim,Não,30,21 a 30
39460774,2024-04-16,1991-08-25,Não,Sim,Não,33,31 a 40
39350410,2024-05-22,2002-11-24,Não,Sim,Sim,22,21 a 30
39543970,2024-05-13,1994-08-31,Não,Sim,Sim,30,21 a 30
39941376,2024-09-12,1986-03-08,Não,Sim,Não,39,31 a 40
40141503,2024-11-16,1987-10-13,Não,Sim,Não,37,31 a 40
39467496,2024-04-20,1976-09-01,Não,Sim,Sim,48,41 a 50
40033807,2024-10-31,1995-10-07,Não,Sim,Não,29,21 a 30
39717912,2024-07-05,1994-03-23,Não,Sim,Não,31,31 a 40
40688490,2025-05-21,1991-09-26,Não,Sim,Não,33,31 a 40
39131001,2024-07-26,2002-02-17,Não,Sim,Não,23,21 a 30
40636418,2025-03-27,1990-08-30,Não,Sim,Não,34,31 a 40
39897007,2024-08-29,1989-04-10,Não,Sim,Sim,36,31 a 40
39191614,2024-01-24,1996-04-29,Não,Sim,Não,29,21 a 30
40509601,2024-03-15,1992-03-19,Não,Sim,Não,33,31 a 40
39643451,2024-06-12,1984-08-11,Não,Sim,Não,40,31 a 40
36003229,2025-03-29,1986-11-06,Não,Sim,Não,38,31 a 40
39495736,2024-04-28,1990-02-15,Não,Sim,Não,35,31 a 40
39393700,2024-03-25,1972-05-25,Não,Sim,Não,53,>=51
37789364,2025-03-12,2000-06-23,Não,Sim,Sim,25,21 a 30
39960862,2024-12-09,1988-07-24,Não,Sim,Não,36,31 a 40
40106409,2024-11-07,1988-11-29,Não,Sim,Não,36,31 a 40
39440113,2024-04-14,1968-09-14,Não,Sim,Não,56,>=51
40441578,2025-02-18,2001-02-13,Não,Sim,Não,24,21 a 30
36618910,2025-04-18,1991-09-04,Não,Sim,Não,33,31 a 40
39830117,2024-08-08,2000-04-12,Não,Sim,Não,25,21 a 30
39968784,2024-09-21,1987-01-12,Não,Sim,Não,38,31 a 40
40635452,2025-03-27,1986-11-12,Não,Sim,Não,38,31 a 40
37631513,2024-12-29,1991-09-24,Não,Sim,Não,33,31 a 40
39760012,2024-07-17,1984-07-09,Não,Sim,Não,40,31 a 40
40713483,2025-05-31,2000-01-05,Não,Sim,Não,25,21 a 30
39584675,2024-05-25,1995-08-28,Não,Sim,Não,29,21 a 30
39363002,2024-03-16,1981-03-30,Não,Sim,Sim,44,41 a 50
39870694,2024-08-20,1997-05-12,Não,Sim,Não,28,21 a 30
40099203,2024-11-04,2002-08-12,Não,Sim,Não,22,21 a 30
40110064,2025-04-25,1986-12-02,Não,Sim,Não,38,31 a 40
39861894,2024-08-18,1981-07-31,Não,Sim,Não,43,41 a 50
39124820,2024-01-05,1969-07-15,Não,Sim,Sim,55,>=51
39529371,2024-06-03,1996-01-16,Não,Sim,Sim,29,21 a 30
40111806,2024-11-09,1999-04-07,Não,Sim,Não,26,21 a 30
40670018,2025-05-15,1999-04-29,Não,Sim,Não,26,21 a 30
40126259,2024-11-12,1992-12-17,Não,Sim,Não,32,31 a 40
39930601,2024-09-08,1999-03-15,Não,Sim,Não,26,21 a 30
40423235,2025-02-12,1994-11-02,Não,Sim,Não,30,21 a 30
39726025,2024-07-07,1997-12-29,Não,Sim,Não,27,21 a 30
39899011,2024-08-30,1978-07-04,Não,Sim,Não,46,41 a 50
39112671,2024-01-05,1993-07-23,Não,Sim,Não,31,31 a 40
39132226,2024-01-07,1986-11-03,Não,Sim,Não,38,31 a 40
39652205,2024-06-15,2000-04-12,Não,Sim,Sim,25,21 a 30
39445206,2024-04-11,2006-02-22,Não,Sim,Não,19,<=20
40040132,2024-10-16,1984-04-27,Não,Sim,Sim,41,41 a 50
39894282,2024-08-28,1998-12-01,Não,Sim,Não,26,21 a 30
39625884,2024-06-25,1992-05-30,Não,Sim,Não,33,31 a 40
39782355,2024-07-25,1992-11-10,Não,Sim,Não,32,31 a 40
39889900,2024-08-26,1980-04-10,Não,Sim,Não,45,41 a 50
40518303,2025-03-05,1999-01-30,Não,Sim,Não,26,21 a 30
37804874,2025-04-14,1989-11-22,Não,Sim,Não,35,31 a 40
38455208,2024-01-09,1993-02-18,Não,Sim,Não,32,31 a 40
40381886,2025-01-29,1978-05-07,Não,Sim,Sim,47,41 a 50
40037061,2024-10-15,1996-07-25,Não,Sim,Não,28,21 a 30
39944552,2024-09-13,1971-10-15,Não,Sim,Não,53,>=51
38792433,2024-02-07,2004-11-27,Não,Sim,Não,20,<=20
39481750,2024-04-23,1979-12-26,Não,Sim,Sim,45,41 a 50
39370527,2024-04-21,2000-01-20,Não,Sim,Não,25,21 a 30
39765107,2024-07-19,2004-01-19,Não,Sim,Não,21,21 a 30
39910857,2024-09-02,1992-01-07,Não,Sim,Não,33,31 a 40
38767404,2025-03-21,1995-05-15,Não,Sim,Não,30,21 a 30
39964781,2024-09-20,2003-11-11,Não,Sim,Não,21,21 a 30
40558257,2025-03-06,1994-12-18,Não,Sim,Não,30,21 a 30
40480903,2025-03-01,1991-11-14,Não,Sim,Não,33,31 a 40
39906795,2024-09-01,1974-12-26,Não,Sim,Não,50,41 a 50
40607138,2025-03-16,1983-07-01,Não,Sim,Não,41,41 a 50
40571399,2025-03-08,1993-03-06,Não,Sim,Não,32,31 a 40
39407936,2024-08-20,1983-12-13,Não,Sim,Não,41,41 a 50
39811704,2024-08-02,1999-06-14,Não,Sim,Não,26,21 a 30
39531820,2024-05-09,1989-02-22,Não,Sim,Não,36,31 a 40
40168020,2024-11-23,1979-07-12,Não,Sim,Não,45,41 a 50
40086357,2024-11-01,2005-12-31,Não,Sim,Não,19,<=20
40221007,2024-12-07,1989-08-19,Não,Sim,Não,35,31 a 40
39407089,2024-08-02,1999-11-12,Não,Sim,Sim,25,21 a 30
39961566,2024-09-18,1987-12-05,Não,Sim,Não,37,31 a 40
39660853,2024-06-17,2002-05-10,Não,Sim,Não,23,21 a 30
32543755,2024-11-10,1989-09-09,Não,Sim,Não,35,31 a 40
39441475,2024-04-10,1983-05-22,Não,Sim,Não,42,41 a 50
36265320,2025-04-07,1999-08-18,Não,Sim,Não,25,21 a 30
39350235,2024-03-11,1997-11-14,Não,Sim,Não,27,21 a 30
40224454,2025-04-30,1990-11-28,Não,Sim,Não,34,31 a 40
40238574,2024-12-12,1977-11-14,Não,Sim,Não,47,41 a 50
40527201,2024-03-31,1996-09-26,Não,Sim,Não,28,21 a 30
39664891,2024-06-20,1998-01-17,Não,Sim,Não,27,21 a 30
39309151,2024-02-28,1982-07-21,Não,Sim,Não,42,41 a 50
40058179,2024-10-22,1984-11-01,Não,Sim,Não,40,31 a 40
39950136,2024-09-19,2005-02-15,Não,Sim,Não,20,<=20
39461364,2024-04-16,1999-12-03,Não,Sim,Não,25,21 a 30
38368914,2024-05-11,1995-04-18,Não,Sim,Não,30,21 a 30
40719612,2025-06-02,1990-04-11,Não,Sim,Não,35,31 a 40
39209603,2024-01-29,1975-04-25,Não,Sim,Não,50,41 a 50
40348266,2025-01-17,1948-05-13,Não,Sim,Sim,77,>=51
39807183,2024-08-01,2004-11-16,Não,Sim,Não,20,<=20
39991719,2024-09-29,1988-06-03,Não,Sim,Sim,37,31 a 40
37788736,2024-03-13,1966-08-03,Não,Sim,Não,58,>=51
39350561,2024-03-12,1994-07-04,Não,Sim,Não,30,21 a 30
40053837,2024-10-20,1990-10-31,Não,Sim,Sim,34,31 a 40
40047828,2024-10-19,1960-09-18,Não,Sim,Não,64,>=51
40519038,2025-03-05,1989-09-02,Não,Sim,Não,35,31 a 40
39458933,2024-04-15,1996-07-08,Não,Sim,Sim,28,21 a 30
39133375,2024-01-07,2001-12-25,Não,Sim,Não,23,21 a 30
39519148,2024-05-05,1999-10-05,Não,Sim,Não,25,21 a 30
39188937,2024-01-23,1991-11-13,Não,Sim,Não,33,31 a 40
39101242,2024-02-21,2003-06-12,Não,Sim,Não,22,21 a 30
39857625,2024-08-16,1994-09-28,Não,Sim,Não,30,21 a 30
39902632,2024-09-30,1981-07-15,Não,Sim,Sim,43,41 a 50
39547715,2024-05-14,1997-01-29,Não,Sim,Sim,28,21 a 30
39393921,2024-03-26,1973-03-12,Não,Sim,Não,52,>=51
39993670,2024-09-30,1966-01-09,Não,Sim,Não,59,>=51
39887483,2024-08-26,1979-12-02,Não,Sim,Não,45,41 a 50
40361102,2025-01-21,2000-05-02,Não,Sim,Sim,25,21 a 30
39967762,2024-09-21,1962-02-21,Não,Sim,Não,63,>=51
38358878,2024-01-17,1992-08-18,Não,Sim,Sim,32,31 a 40
40219799,2024-12-06,1995-07-03,Não,Sim,Não,29,21 a 30
40318963,2025-01-07,2006-11-17,Não,Sim,Não,18,<=20
39038819,2024-04-19,1979-09-18,Não,Sim,Não,45,41 a 50
39952942,2024-09-15,1994-08-25,Não,Sim,Não,30,21 a 30
39582030,2024-05-25,2001-09-30,Não,Sim,Não,23,21 a 30
40604758,2025-03-15,1984-05-19,Não,Sim,Não,41,41 a 50
39753732,2024-07-15,1991-06-22,Não,Sim,Sim,34,31 a 40
39971774,2024-11-10,1988-08-07,Não,Sim,Não,36,31 a 40
39614145,2024-06-03,1972-11-13,Não,Sim,Não,52,>=51
39447696,2024-04-17,1983-10-21,Não,Sim,Não,41,41 a 50
37701300,2024-04-30,1975-09-21,Não,Sim,Não,49,41 a 50
39512080,2024-05-07,1997-12-30,Não,Sim,Não,27,21 a 30
40350542,2025-01-17,2005-08-08,Não,Sim,Não,19,<=20
37700603,2024-01-11,2003-12-06,Não,Sim,Não,21,21 a 30
40272606,2025-03-16,1992-05-23,Não,Sim,Sim,33,31 a 40
39516089,2024-05-04,1997-05-13,Não,Sim,Não,28,21 a 30
40679074,2025-05-18,2004-03-18,Não,Sim,Não,21,21 a 30
39641790,2024-06-11,1990-06-04,Não,Sim,Não,35,31 a 40
39827673,2024-08-07,2003-02-12,Não,Sim,Não,22,21 a 30
39429714,2024-04-06,1997-03-29,Não,Sim,Não,28,21 a 30
39903986,2024-09-02,1987-02-17,Não,Sim,Sim,38,31 a 40
39240106,2024-02-07,1967-08-14,Não,Sim,Não,57,>=51
39114978,2024-01-09,2001-11-26,Não,Sim,Não,23,21 a 30
37755963,2024-05-02,1968-03-17,Não,Sim,Não,57,>=51
40513802,2025-03-29,1992-08-23,Não,Sim,Não,32,31 a 40
39921562,2024-09-06,1962-10-24,Não,Sim,Não,62,>=51
44003927,2024-07-11,2006-04-22,Não,Sim,Não,19,<=20
39966369,2024-09-20,1970-12-03,Não,Sim,Não,54,>=51
61016352,2025-02-26,1986-12-19,Não,Sim,Não,38,31 a 40
39216329,2024-01-31,1991-07-25,Não,Sim,Não,33,31 a 40
40008842,2024-10-05,1966-04-07,Não,Sim,Sim,59,>=51
39737622,2024-07-11,1959-02-13,Não,Sim,Sim,66,>=51
39153891,2024-01-13,1997-12-23,Não,Sim,Não,27,21 a 30
39592769,2024-06-01,2000-12-13,Não,Sim,Não,24,21 a 30
39154684,2024-01-13,1992-02-27,Não,Sim,Não,33,31 a 40
40302888,2025-01-02,1995-07-31,Não,Sim,Não,29,21 a 30
36192476,2025-04-05,1985-04-05,Não,Sim,Sim,40,31 a 40
39924271,2024-09-06,1996-12-05,Não,Sim,Sim,28,21 a 30
38903856,2025-03-14,2002-02-24,Não,Sim,Não,23,21 a 30
39432795,2024-04-07,1983-10-25,Não,Sim,Não,41,41 a 50
40220717,2024-12-08,1970-12-31,Não,Sim,Não,54,>=51
39587691,2024-05-26,1995-04-15,Não,Sim,Não,30,21 a 30
40481633,2024-02-14,1980-02-28,Não,Sim,Não,45,41 a 50
40004851,2024-10-04,1979-10-28,Não,Sim,Não,45,41 a 50
38338319,2024-01-20,1984-01-03,Não,Sim,Não,41,41 a 50
39525635,2024-07-01,2002-06-05,Não,Sim,Não,23,21 a 30
40207998,2024-12-02,1989-04-25,Não,Sim,Não,36,31 a 40
38904742,2024-03-18,1977-01-30,Não,Sim,Não,48,41 a 50
40492729,2024-02-27,1990-12-08,Não,Sim,Não,34,31 a 40
60330863,2024-10-14,1976-05-20,Não,Sim,Não,49,41 a 50
39783628,2024-07-25,1976-07-03,Não,Sim,Não,48,41 a 50
40065235,2024-10-24,1989-04-02,Não,Sim,Não,36,31 a 40
39703726,2024-07-01,1958-05-13,Não,Sim,Não,67,>=51
40095492,2024-11-03,1990-11-20,Não,Sim,Sim,34,31 a 40
36110246,2025-04-02,1991-06-02,Não,Sim,Não,34,31 a 40
40334780,2025-01-12,1989-11-22,Não,Sim,Não,35,31 a 40
40100047,2024-11-05,1998-10-05,Não,Sim,Não,26,21 a 30
40667128,2025-05-14,1995-05-31,Não,Sim,Não,30,21 a 30
40517889,2025-03-04,1982-01-12,Não,Sim,Não,43,41 a 50
39790885,2024-07-31,1980-10-31,Não,Sim,Não,44,41 a 50
39549955,2024-05-15,1998-06-02,Não,Sim,Não,27,21 a 30
39768688,2024-07-20,1963-02-18,Não,Sim,Não,62,>=51
39758519,2024-07-17,1990-02-06,Não,Sim,Não,35,31 a 40
40158610,2024-11-21,1978-02-22,Não,Sim,Não,47,41 a 50
39278732,2024-02-19,2003-01-11,Não,Sim,Sim,22,21 a 30
39686316,2024-06-25,2004-01-28,Não,Sim,Não,21,21 a 30
40661661,2025-05-12,1995-08-07,Não,Sim,Não,29,21 a 30
39227847,2024-02-03,1993-08-25,Não,Sim,Não,31,31 a 40
39254421,2024-02-11,1981-05-30,Não,Sim,Não,44,41 a 50
39137191,2024-01-08,1997-08-17,Não,Sim,Não,27,21 a 30
39908312,2024-09-01,1988-10-24,Não,Sim,Sim,36,31 a 40
40666890,2025-05-15,1996-03-20,Não,Sim,Não,29,21 a 30
39496689,2024-04-28,1981-06-19,Não,Sim,Não,44,41 a 50
40435645,2025-05-06,1995-10-20,Não,Sim,Não,29,21 a 30
39948669,2024-09-14,1989-08-16,Não,Sim,Sim,35,31 a 40
40076843,2024-10-28,1986-09-10,Não,Sim,Não,38,31 a 40
39152124,2024-03-15,2003-03-08,Não,Sim,Não,22,21 a 30
40431569,2025-02-15,1987-02-20,Não,Sim,Sim,38,31 a 40
40632855,2025-03-26,1979-02-18,Não,Sim,Não,46,41 a 50
39103862,2024-01-02,1990-04-05,Não,Sim,Não,35,31 a 40
40428363,2025-02-17,2000-05-16,Não,Sim,Não,25,21 a 30
39759207,2024-07-17,1991-07-28,Não,Sim,Não,33,31 a 40
39657012,2024-06-16,1995-03-28,Não,Sim,Não,30,21 a 30
40043749,2024-10-17,2002-02-28,Não,Sim,Não,23,21 a 30
37334011,2024-08-18,2005-08-08,Não,Sim,Sim,19,<=20
39504010,2025-05-14,1994-03-07,Não,Sim,Não,31,31 a 40
36124181,2025-04-02,1968-11-13,Não,Sim,Não,56,>=51
39112985,2024-01-01,2001-12-18,Não,Sim,Não,23,21 a 30
39811917,2024-08-03,2003-06-14,Não,Sim,Não,22,21 a 30
39700083,2024-06-30,2005-02-01,Não,Sim,Não,20,<=20
40438346,2025-02-17,1965-06-22,Não,Sim,Sim,60,>=51
39731549,2024-07-09,1972-05-28,Não,Sim,Não,53,>=51
40252627,2024-12-16,1995-11-24,Não,Sim,Sim,29,21 a 30
40265164,2024-12-20,1998-01-26,Não,Sim,Não,27,21 a 30
39447459,2024-04-12,1960-12-10,Não,Sim,Sim,64,>=51
40343751,2025-04-09,1999-05-05,Não,Sim,Não,26,21 a 30
36392278,2025-05-23,1977-03-11,Não,Sim,Não,48,41 a 50
38740693,2024-03-23,1992-09-04,Não,Sim,Não,32,31 a 40
39286022,2024-02-21,1997-01-21,Não,Sim,Não,28,21 a 30
38826814,2024-03-08,2002-08-23,Não,Sim,Não,22,21 a 30
39577744,2024-05-23,1996-01-21,Não,Sim,Não,29,21 a 30
36168491,2025-04-08,1966-04-11,Não,Sim,Não,59,>=51
39225583,2024-02-03,1980-04-07,Não,Sim,Não,45,41 a 50
39887594,2024-08-26,1998-11-06,Não,Sim,Não,26,21 a 30
39439349,2024-04-09,1991-08-07,Não,Sim,Não,33,31 a 40
40618149,2025-03-20,1973-05-09,Não,Sim,Não,52,>=51
39163638,2024-01-16,1971-12-19,Não,Sim,Não,53,>=51
39365843,2024-03-16,1973-03-10,Não,Sim,Sim,52,>=51
39496224,2024-04-28,1984-02-03,Não,Sim,Não,41,41 a 50
40131226,2024-11-13,1983-01-30,Não,Sim,Não,42,41 a 50
37323502,2024-01-30,1987-09-10,Não,Sim,Não,37,31 a 40
39531812,2024-05-09,1974-04-23,Não,Sim,Não,51,>=51
38662258,2024-02-27,1968-03-26,Não,Sim,Não,57,>=51
39924750,2024-09-07,1983-04-08,Não,Sim,Não,42,41 a 50
39790303,2024-07-27,1993-06-10,Não,Sim,Não,32,31 a 40
40125650,2024-11-12,1991-08-22,Não,Sim,Sim,33,31 a 40
39244112,2024-02-08,1996-05-29,Não,Sim,Não,29,21 a 30
39458734,2024-04-15,1987-10-29,Não,Sim,Não,37,31 a 40
39732759,2024-07-09,2000-05-25,Não,Sim,Não,25,21 a 30
36392410,2025-04-09,1980-04-17,Não,Sim,Não,45,41 a 50
40252325,2024-12-16,1988-04-27,Não,Sim,Não,37,31 a 40
39808728,2024-08-02,1953-03-25,Não,Sim,Não,72,>=51
40039828,2024-10-20,2001-04-16,Não,Sim,Não,24,21 a 30
39963540,2024-09-19,1969-01-07,Não,Sim,Não,56,>=51
40126597,2024-11-17,1984-08-31,Não,Sim,Não,40,31 a 40
40402324,2025-02-05,1984-04-01,Não,Sim,Não,41,41 a 50
39407133,2024-03-29,1994-09-15,Não,Sim,Não,30,21 a 30
39976774,2024-09-24,1981-12-09,Não,Sim,Não,43,41 a 50
40228988,2024-12-09,2000-03-22,Não,Sim,Não,25,21 a 30
40181556,2024-11-27,1994-09-19,Não,Sim,Não,30,21 a 30
39096399,2024-01-07,1999-11-16,Não,Sim,Sim,25,21 a 30
37857751,2024-01-03,1989-01-17,Não,Sim,Não,36,31 a 40
39134812,2024-01-08,1999-10-24,Não,Sim,Não,25,21 a 30
39990308,2024-09-29,1983-07-23,Não,Sim,Não,41,41 a 50
40235983,2024-12-11,1995-07-20,Não,Sim,Não,29,21 a 30
39962031,2024-09-18,1946-03-13,Não,Sim,Sim,79,>=51
39877579,2024-08-23,1972-08-19,Não,Sim,Não,52,>=51
39248431,2024-02-10,1988-04-19,Não,Sim,Não,37,31 a 40
39139133,2024-01-09,1965-01-10,Não,Sim,Não,60,>=51
40444251,2025-02-20,1991-01-14,Não,Sim,Não,34,31 a 40
40642019,2025-05-05,2000-01-20,Não,Sim,Não,25,21 a 30
39128009,2024-01-06,1987-11-30,Não,Sim,Não,37,31 a 40
37736257,2025-02-03,1985-12-21,Não,Sim,Não,39,31 a 40
39342881,2024-03-09,1981-02-18,Não,Sim,Não,44,41 a 50
39250248,2024-02-10,1990-04-08,Não,Sim,Não,35,31 a 40
40099228,2024-12-03,1977-04-21,Não,Sim,Não,48,41 a 50
37989109,2024-06-15,1983-06-11,Não,Sim,Não,42,41 a 50
40225336,2025-04-30,2000-09-11,Não,Sim,Não,24,21 a 30
39710523,2024-07-03,1953-08-03,Não,Sim,Não,71,>=51
39696002,2024-06-29,2003-12-18,Não,Sim,Não,21,21 a 30
40637252,2025-03-29,1988-09-19,Não,Sim,Não,36,31 a 40
38423622,2024-05-25,1978-08-10,Não,Sim,Sim,46,41 a 50
39856117,2024-08-28,2003-11-27,Não,Sim,Não,21,21 a 30
39518919,2024-05-05,1986-08-08,Não,Sim,Não,38,31 a 40
39598197,2024-05-30,1976-11-24,Não,Sim,Não,48,41 a 50
40015501,2024-10-08,1991-10-18,Não,Sim,Não,33,31 a 40
40450755,2025-02-22,1995-11-07,Não,Sim,Não,29,21 a 30
40226054,2024-12-08,1996-08-02,Não,Sim,Não,28,21 a 30
40264223,2024-12-20,2002-02-19,Não,Sim,Não,23,21 a 30
40321351,2025-01-07,1991-04-11,Não,Sim,Não,34,31 a 40
40630470,2025-03-25,1990-05-22,Não,Sim,Não,35,31 a 40
39805629,2024-08-02,1999-12-01,Não,Sim,Não,25,21 a 30
40451217,2024-01-13,1997-02-05,Não,Sim,Sim,28,21 a 30
40162073,2024-12-27,1979-11-28,Não,Sim,Não,45,41 a 50
39378672,2024-03-21,1987-05-14,Não,Sim,Não,38,31 a 40
37856691,2024-10-18,1973-07-16,Não,Sim,Não,51,>=51
39517095,2024-05-11,1969-05-14,Não,Sim,Não,56,>=51
39189054,2024-01-23,2004-12-02,Não,Sim,Não,20,<=20
40677533,2025-05-17,1997-06-23,Não,Sim,Não,28,21 a 30
39799994,2024-08-01,1989-06-12,Não,Sim,Não,36,31 a 40
40350065,2025-01-17,2003-04-18,Não,Sim,Não,22,21 a 30
35121341,2025-05-02,1997-04-04,Não,Sim,Não,28,21 a 30
40369636,2025-01-24,2003-01-21,Não,Sim,Sim,22,21 a 30
35114794,2025-05-01,1996-07-30,Não,Sim,Não,28,21 a 30
36599550,2025-04-17,2002-03-18,Não,Sim,Não,23,21 a 30
32575499,2024-01-04,1961-11-06,Não,Sim,Sim,63,>=51
39294673,2024-02-24,1998-04-13,Não,Sim,Sim,27,21 a 30
40007483,2024-10-05,1994-03-18,Não,Sim,Não,31,31 a 40
39188781,2024-05-21,1993-08-01,Não,Sim,Não,31,31 a 40
40224238,2024-12-07,1979-10-04,Não,Sim,Não,45,41 a 50
40195828,2024-11-30,1961-06-28,Não,Sim,Não,64,>=51
39179539,2024-01-20,1994-08-30,Não,Sim,Sim,30,21 a 30
40103372,2024-11-06,1983-03-22,Não,Sim,Não,42,41 a 50
39683885,2024-06-25,1995-07-02,Não,Sim,Não,29,21 a 30
40359982,2025-02-28,2004-01-30,Não,Sim,Não,21,21 a 30
40151656,2024-11-19,1993-04-05,Não,Sim,Não,32,31 a 40
40238311,2024-12-12,1999-08-07,Não,Sim,Não,25,21 a 30
39433764,2024-04-08,1984-05-28,Não,Sim,Não,41,41 a 50
40120030,2024-11-10,2000-01-17,Não,Sim,Não,25,21 a 30
37612676,2024-06-28,1983-03-07,Não,Sim,Não,42,41 a 50
39751134,2024-07-15,1990-08-18,Não,Sim,Não,34,31 a 40
39255239,2024-02-12,1978-06-10,Não,Sim,Não,47,41 a 50
40355061,2025-01-19,1999-07-03,Não,Sim,Não,25,21 a 30
40435040,2025-02-16,2002-10-29,Não,Sim,Não,22,21 a 30
40225955,2025-04-30,1980-04-30,Não,Sim,Não,45,41 a 50
40410441,2025-02-08,1992-09-25,Não,Sim,Não,32,31 a 40
39629981,2024-06-08,1996-02-25,Não,Sim,Não,29,21 a 30
40626448,2025-03-23,1971-03-21,Não,Sim,Não,54,>=51
40597841,2025-03-13,1997-03-04,Não,Sim,Não,28,21 a 30
39478595,2024-04-22,1989-05-08,Não,Sim,Não,36,31 a 40
40083963,2024-10-31,1987-10-30,Não,Sim,Não,37,31 a 40
40247291,2024-12-14,1993-07-15,Não,Sim,Sim,31,31 a 40
40534993,2024-04-11,1994-02-25,Não,Sim,Não,31,31 a 40
40450376,2024-01-12,2005-05-08,Não,Sim,Não,20,<=20
40013595,2024-10-08,1954-09-25,Não,Sim,Sim,70,>=51
39928829,2024-09-08,1955-10-02,Não,Sim,Não,69,>=51
39366964,2024-03-17,1972-02-17,Não,Sim,Não,53,>=51
39217193,2024-01-31,1999-01-10,Não,Sim,Sim,26,21 a 30
40316067,2025-01-06,2003-06-21,Não,Sim,Não,22,21 a 30
39392243,2024-04-01,1979-05-29,Não,Sim,Não,46,41 a 50
36596620,2025-04-16,1995-07-25,Não,Sim,Não,29,21 a 30
38613279,2024-03-01,1985-04-14,Não,Sim,Não,40,31 a 40
37827215,2024-07-04,1987-02-27,Não,Sim,Não,38,31 a 40
40462952,2024-01-25,2001-03-07,Não,Sim,Sim,24,21 a 30
39805630,2024-08-01,1982-11-16,Não,Sim,Não,42,41 a 50
39898376,2024-08-29,1994-11-25,Não,Sim,Não,30,21 a 30
39775940,2024-07-22,1996-10-17,Não,Sim,Não,28,21 a 30
39919619,2024-09-05,1975-12-20,Não,Sim,Sim,49,41 a 50
39600430,2024-05-30,1968-01-13,Não,Sim,Não,57,>=51
39531594,2024-05-09,1981-04-16,Não,Sim,Não,44,41 a 50
39877306,2024-08-23,2000-09-20,Não,Sim,Não,24,21 a 30
39245833,2024-02-09,1987-09-05,Não,Sim,Sim,37,31 a 40
39591001,2024-05-28,1973-07-01,Não,Sim,Não,52,>=51
39867833,2024-08-31,1995-02-09,Não,Sim,Não,30,21 a 30
38328797,2024-01-09,1989-09-10,Não,Sim,Não,35,31 a 40
39559270,2024-05-18,1982-06-28,Não,Sim,Não,43,41 a 50
39491988,2024-04-27,1976-10-25,Não,Sim,Sim,48,41 a 50
40104533,2024-11-06,1993-06-10,Não,Sim,Sim,32,31 a 40
40178859,2024-11-26,1982-11-06,Não,Sim,Não,42,41 a 50
39198138,2024-01-26,1994-09-14,Não,Sim,Sim,30,21 a 30
39488858,2024-04-25,1993-08-05,Não,Sim,Não,31,31 a 40
40178884,2024-11-26,1994-02-26,Não,Sim,Não,31,31 a 40
39229105,2024-02-04,1999-08-24,Não,Sim,Não,25,21 a 30
40645303,2025-05-06,1988-11-26,Não,Sim,Não,36,31 a 40
40665951,2025-05-13,1997-11-10,Não,Sim,Sim,27,21 a 30
39660501,2024-06-17,1968-10-21,Não,Sim,Não,56,>=51
33261485,2024-06-09,1985-10-31,Não,Sim,Não,39,31 a 40
40616676,2025-03-20,1966-01-25,Não,Sim,Sim,59,>=51
38201705,2024-05-17,1999-10-31,Não,Sim,Não,25,21 a 30
39272757,2024-02-17,1965-11-11,Não,Sim,Não,59,>=51
40699982,2025-05-26,1961-01-11,Não,Sim,Não,64,>=51
39334247,2024-03-07,1999-07-20,Não,Sim,Não,25,21 a 30
40342754,2025-01-15,1977-10-14,Não,Sim,Não,47,41 a 50
39298773,2024-02-25,2004-06-08,Não,Sim,Não,21,21 a 30
37632457,2024-02-04,1996-08-19,Não,Sim,Não,28,21 a 30
40125371,2024-11-11,1987-10-16,Não,Sim,Não,37,31 a 40
36431168,2025-04-10,2003-02-01,Não,Sim,Não,22,21 a 30
40079847,2024-10-31,1962-09-20,Não,Sim,Não,62,>=51
40363894,2025-01-22,1994-08-24,Não,Sim,Não,30,21 a 30
39763852,2024-07-19,1988-08-31,Não,Sim,Sim,36,31 a 40
37481760,2024-06-17,2005-06-06,Não,Sim,Não,20,<=20
40223768,2024-12-07,1997-03-28,Não,Sim,Não,28,21 a 30
38550783,2024-05-03,1995-05-18,Não,Sim,Não,30,21 a 30
39224669,2024-02-08,1980-01-23,Não,Sim,Não,45,41 a 50
40309608,2024-11-03,2004-08-19,Não,Sim,Não,20,<=20
39593963,2024-05-28,1995-06-21,Não,Sim,Sim,30,21 a 30
39669996,2024-06-20,1975-02-10,Não,Sim,Não,50,41 a 50
39713238,2024-07-04,1988-02-01,Não,Sim,Não,37,31 a 40
39422132,2024-04-04,1982-11-20,Não,Sim,Não,42,41 a 50
39647910,2024-06-13,1980-06-26,Não,Sim,Não,45,41 a 50
40439424,2025-02-18,1998-04-22,Não,Sim,Não,27,21 a 30
39553372,2024-05-16,1964-12-25,Não,Sim,Sim,60,>=51
